KPIs_met >80%,awards_won?,department,avg_training_score,gender,region,length_of_service,education,age,recruitment_channel,previous_year_rating_bin,no_of_trainings_bin,KMeans_Clusters,is_promoted
0,0,4,53,0,0,7,0,52,1,4,0,0,0
0,0,4,54,0,18,6,0,32,2,1,2,0,0
0,0,4,50,0,15,2,0,24,2,2,0,0,0
0,0,5,82,0,1,5,0,27,0,3,0,1,0
0,0,4,51,0,0,5,1,33,2,2,0,0,0
1,0,2,60,0,23,7,0,48,0,4,0,0,0
1,0,2,62,0,1,4,0,30,2,3,0,0,0
1,0,1,84,0,19,3,0,30,0,4,1,1,0
0,0,4,48,0,0,4,2,49,0,2,0,0,0
1,0,2,65,0,7,16,0,40,2,2,0,0,0
0,0,3,70,1,24,7,0,31,2,2,1,1,0
0,0,5,79,1,0,6,1,59,2,3,0,1,0
1,0,0,62,0,3,5,0,36,2,2,0,0,0
0,0,4,47,0,7,7,0,36,2,2,1,0,0
0,0,4,57,0,32,2,0,30,0,1,0,0,0
0,0,5,77,0,1,1,0,30,1,0,0,1,0
0,0,4,50,1,1,5,1,31,2,1,0,0,0
1,0,1,87,0,9,4,0,29,0,4,0,1,0
0,0,4,48,0,20,4,2,30,0,1,1,0,0
0,0,0,63,0,23,5,0,29,2,4,0,0,0
1,0,5,82,1,3,13,0,39,2,3,0,1,0
0,0,4,39,0,17,8,0,34,2,1,0,0,0
0,0,5,87,0,1,4,0,30,1,3,0,1,0
0,0,3,81,1,7,4,0,26,0,4,0,1,1
1,0,2,56,1,0,6,0,30,0,3,0,0,0
0,0,0,56,1,0,1,0,30,0,0,0,0,0
0,0,8,88,0,2,5,0,35,2,2,0,1,0
1,0,4,48,0,18,5,2,40,0,2,0,0,0
1,0,2,62,1,0,6,0,33,0,2,0,0,0
0,0,3,71,1,16,4,0,31,0,2,1,1,0
0,0,1,89,0,16,3,0,25,0,2,0,1,0
0,0,3,71,0,1,4,0,26,2,2,1,1,0
0,0,5,83,1,13,6,1,41,0,2,0,1,0
0,0,2,58,1,17,5,0,33,0,2,0,0,0
1,0,2,60,1,22,6,0,31,2,2,0,0,0
0,0,3,67,0,7,11,0,43,0,1,1,1,0
0,0,4,44,0,10,4,0,31,0,1,1,0,0
1,0,5,82,0,3,7,0,31,2,2,0,1,0
1,0,2,58,0,1,5,0,30,0,4,0,0,0
0,0,1,83,0,13,2,0,24,2,2,1,1,0
0,0,1,86,0,0,6,0,30,2,1,0,1,0
0,0,2,62,1,9,5,1,32,0,2,0,0,0
1,0,4,45,0,14,5,1,32,2,2,0,0,0
1,0,2,55,1,23,7,0,33,2,4,0,0,1
0,0,5,82,1,29,3,1,38,2,2,0,1,0
0,0,5,80,0,17,5,0,37,2,2,0,1,0
1,0,2,58,1,8,2,0,42,2,3,0,0,0
0,0,4,51,0,30,11,0,40,0,4,0,0,0
1,0,3,66,0,25,2,0,36,0,2,0,0,0
0,0,3,74,1,11,5,0,32,0,2,0,1,0
0,0,5,82,1,3,4,0,25,2,3,1,1,0
1,0,2,63,1,25,2,0,31,0,4,0,0,0
0,0,5,80,0,14,3,0,30,2,2,1,1,0
0,0,3,70,1,1,8,0,34,0,3,0,1,0
0,0,4,51,0,0,2,0,36,1,3,0,0,0
1,0,2,62,0,0,3,0,31,0,4,1,0,0
0,0,4,54,1,0,9,0,39,2,3,0,0,0
0,0,6,46,0,1,2,3,21,2,2,1,0,0
0,0,3,68,1,16,4,0,37,2,2,1,1,0
0,0,4,49,0,1,1,0,26,2,0,1,0,0
0,0,4,47,0,21,3,1,32,0,2,0,0,0
0,0,3,69,1,0,15,0,46,0,2,1,1,0
0,0,3,68,1,0,1,0,22,2,0,0,1,0
0,0,2,58,0,2,3,0,37,0,4,0,0,0
0,0,3,69,0,31,3,1,35,0,2,0,1,0
0,0,4,50,0,13,1,0,25,0,0,1,0,0
1,0,2,63,1,32,4,0,31,0,4,0,0,0
0,0,8,86,0,0,4,0,32,2,2,1,1,0
0,0,4,46,0,9,2,0,33,0,2,0,0,0
0,0,2,58,1,0,10,0,35,2,2,1,0,0
0,0,4,47,0,4,12,1,41,0,4,1,0,0
0,0,3,70,0,7,2,0,30,2,3,0,1,0
0,0,4,53,0,0,12,0,35,0,1,1,0,0
1,0,2,60,1,0,11,0,40,2,4,1,0,0
0,0,3,81,1,1,5,1,31,2,4,0,1,1
0,0,2,59,0,31,4,0,28,0,3,0,0,0
0,0,4,47,0,13,8,2,37,2,1,0,0,0
1,0,4,51,0,13,6,0,48,0,3,0,0,0
1,0,4,45,0,9,15,1,47,0,4,0,0,0
1,0,3,69,1,0,3,0,47,2,2,1,1,0
0,0,4,53,0,0,7,2,34,2,3,0,0,0
1,0,2,60,0,1,8,1,33,1,4,1,0,0
0,0,4,47,0,0,7,0,28,0,4,0,0,0
0,0,4,50,0,1,1,0,20,2,0,0,0,0
0,0,2,57,1,16,6,1,32,2,4,0,0,0
0,0,5,85,0,13,2,0,31,0,1,0,1,0
0,0,4,52,0,9,1,0,24,0,0,0,0,0
0,0,5,81,1,16,3,1,31,2,2,0,1,0
0,0,4,52,0,6,3,0,26,2,2,0,0,0
0,0,3,77,1,4,7,0,32,2,2,0,1,0
0,0,2,60,0,26,4,0,32,2,4,1,0,0
0,0,4,50,0,22,4,0,31,2,2,1,0,0
1,0,4,50,1,32,1,0,26,2,2,0,0,0
0,0,4,48,0,22,10,0,34,2,4,0,0,0
1,0,4,57,0,17,10,0,35,0,1,0,0,1
0,0,4,45,0,0,21,0,50,2,2,3,0,0
1,0,5,79,1,12,7,1,41,2,2,0,1,0
1,0,2,59,0,16,6,0,33,0,4,0,0,0
1,0,5,82,0,0,8,0,35,2,3,1,1,0
1,0,8,85,0,1,2,0,26,0,2,0,1,0
1,0,3,67,0,1,4,0,30,0,3,0,1,1
0,0,4,51,0,16,4,1,30,2,1,0,0,0
1,0,4,50,0,15,3,1,33,0,2,0,0,0
0,0,4,48,0,23,6,1,32,2,4,0,0,0
1,0,2,59,1,28,3,0,29,2,3,0,0,0
0,0,5,79,0,7,9,0,38,2,2,0,1,0
1,0,2,60,0,1,3,1,40,0,2,0,0,0
0,0,4,48,0,23,4,0,48,2,2,0,0,0
0,0,6,55,1,7,6,0,32,2,4,0,0,0
1,0,5,78,1,0,9,0,38,0,4,0,1,0
0,0,8,87,0,0,5,0,39,2,2,1,1,0
1,0,4,52,0,8,4,0,39,0,1,0,0,0
0,0,5,78,1,3,12,1,57,0,4,0,1,0
0,0,0,59,0,9,2,0,29,0,3,1,0,0
1,0,4,50,0,24,4,1,34,2,2,0,0,0
0,0,3,68,0,7,3,0,25,0,2,2,1,0
1,0,1,84,0,13,6,1,39,2,2,0,1,0
1,0,3,67,1,0,9,1,56,2,4,0,1,0
0,0,2,58,1,2,10,0,44,2,1,0,0,0
0,0,4,50,0,19,5,0,26,2,2,0,0,0
0,0,4,49,0,0,4,0,44,0,2,1,0,0
1,0,2,59,0,23,8,1,36,0,4,0,0,0
1,0,2,61,1,0,20,0,50,0,2,0,0,1
0,0,5,83,0,0,14,0,55,2,2,0,1,0
1,0,1,87,0,4,3,1,34,2,4,0,1,0
0,0,3,75,1,0,7,0,31,0,1,0,1,0
0,0,5,81,1,0,7,1,45,2,2,1,1,0
1,0,6,48,0,0,9,0,35,2,3,0,0,0
1,0,2,61,1,1,5,0,28,0,4,0,0,0
1,0,5,75,1,8,3,0,29,2,2,0,1,0
0,0,5,72,0,1,16,1,46,0,2,0,1,0
0,0,7,58,0,0,5,0,44,0,2,0,0,0
1,0,2,60,1,0,11,0,55,0,3,0,0,0
0,0,4,62,0,16,5,0,30,2,1,0,0,1
0,0,1,81,0,3,12,0,40,2,4,0,1,0
0,0,5,82,0,0,5,0,30,0,1,1,1,0
1,0,4,47,0,1,1,0,27,1,0,1,0,0
1,1,2,62,1,9,4,0,30,2,1,0,0,0
1,0,4,51,0,0,7,0,32,1,3,0,0,0
1,0,6,48,0,1,8,1,35,0,4,0,0,0
1,0,2,61,0,2,3,0,30,2,2,0,0,0
0,0,4,48,0,17,7,2,30,0,1,0,0,0
0,0,4,49,0,17,4,0,35,2,4,0,0,0
0,0,1,83,0,0,8,0,34,2,1,1,1,0
0,0,3,72,0,23,6,1,40,2,2,0,1,0
0,0,2,57,1,25,6,0,39,2,2,0,0,0
1,0,3,72,0,17,1,0,28,0,0,0,1,0
0,0,2,59,1,3,11,0,42,0,4,0,0,0
0,0,4,53,1,16,9,1,34,0,1,0,0,0
1,0,4,98,0,2,8,0,32,2,2,0,1,1
0,0,4,49,1,8,2,0,28,0,2,0,0,0
0,0,5,75,0,1,4,0,32,2,1,0,1,0
1,0,3,68,1,0,5,0,37,0,3,0,1,0
0,0,1,83,0,1,9,1,36,0,2,1,1,0
0,0,4,51,0,5,4,0,30,0,1,1,0,0
1,0,2,60,1,0,15,1,48,2,2,0,0,0
0,0,3,68,0,0,3,0,36,0,3,0,1,0
0,0,4,49,0,9,5,0,32,2,4,0,0,0
0,0,7,64,0,13,2,0,29,2,1,0,0,0
0,0,4,52,1,0,19,0,49,2,1,0,0,0
1,0,2,59,0,21,4,0,34,2,2,0,0,0
1,0,1,82,0,27,6,0,31,0,2,0,1,0
0,0,2,58,0,0,18,0,59,0,2,1,0,0
1,0,0,55,0,20,1,0,28,0,0,0,0,0
0,0,2,59,1,0,7,0,35,0,3,0,0,0
0,0,2,62,1,12,7,0,31,2,2,0,0,0
0,0,6,48,0,9,3,0,34,2,1,0,0,0
1,0,2,60,1,1,3,1,33,2,1,0,0,0
1,1,3,72,0,15,3,1,35,2,2,0,1,0
0,0,1,86,0,1,1,2,23,0,0,0,1,0
0,0,2,62,0,8,7,0,32,2,1,0,0,0
1,0,3,67,0,0,6,1,35,0,4,0,1,0
0,0,4,50,0,3,6,0,29,2,2,1,0,0
0,0,4,49,0,1,21,0,55,2,2,0,0,0
1,0,5,76,0,0,2,0,32,2,3,1,1,0
1,0,2,57,1,7,10,0,34,2,4,1,0,0
0,0,4,51,0,3,13,0,43,0,2,0,0,0
0,0,4,50,0,15,7,0,37,2,2,0,0,0
1,0,5,82,1,20,2,0,26,2,1,0,1,0
1,0,6,54,0,16,4,0,32,2,2,0,0,0
0,0,2,56,1,3,1,0,28,0,0,0,0,0
0,0,2,61,1,7,6,1,45,2,2,0,0,0
0,0,4,48,0,7,1,0,23,2,3,0,0,0
0,0,4,46,0,12,7,1,33,2,1,1,0,0
0,0,0,60,0,0,1,0,30,2,0,1,0,0
0,0,4,49,0,9,2,0,32,0,1,0,0,0
0,0,2,55,1,3,13,1,41,2,1,1,0,0
0,0,5,82,1,12,3,0,29,2,1,0,1,0
1,0,2,56,0,1,3,0,39,0,2,0,0,0
0,0,4,61,1,10,2,0,31,2,3,0,0,1
1,0,2,56,1,27,2,0,29,2,2,0,0,0
0,0,1,87,0,22,3,0,29,0,4,0,1,1
0,0,5,83,1,17,5,0,31,2,1,0,1,0
0,0,2,71,0,20,6,1,39,2,2,0,1,1
0,0,3,72,0,0,27,0,59,0,3,0,1,0
0,0,4,51,1,10,5,0,31,0,1,1,0,0
1,0,5,81,0,16,4,0,28,2,3,1,1,1
1,0,5,73,1,16,6,0,32,2,3,0,1,0
1,0,3,72,0,23,15,1,41,2,2,1,1,0
0,0,4,54,0,18,2,0,30,2,3,0,0,0
1,0,4,43,0,18,1,2,23,2,0,0,0,0
0,0,4,47,0,1,2,0,28,2,3,1,0,0
0,0,6,55,0,7,2,0,25,2,2,0,0,0
0,0,2,59,1,32,1,0,30,0,0,0,0,0
1,0,4,49,0,1,6,1,31,2,3,1,0,0
0,0,5,82,0,14,6,0,31,2,2,0,1,0
1,0,3,71,1,16,2,0,29,2,3,0,1,0
1,1,3,70,0,17,7,0,45,2,3,0,1,0
0,0,4,51,0,27,3,0,27,0,2,0,0,0
0,0,4,48,0,17,1,2,30,2,0,0,0,0
0,0,2,55,0,29,3,0,35,0,2,0,0,0
0,0,1,80,0,3,4,1,39,2,2,1,1,0
1,0,4,47,1,9,5,1,33,2,4,0,0,0
0,0,0,62,0,17,1,0,29,0,0,0,0,0
0,0,5,81,0,17,16,1,41,2,2,0,1,0
0,0,4,48,0,7,2,0,26,0,1,0,0,0
0,0,5,83,0,23,2,0,30,0,3,1,1,0
0,0,3,67,1,7,8,0,34,2,2,1,1,0
0,0,4,47,0,3,6,1,33,0,2,0,0,0
0,0,0,58,0,3,4,0,27,2,3,1,0,0
1,0,4,53,0,0,4,0,35,0,4,0,0,1
1,0,5,81,0,0,26,1,56,2,2,0,1,0
1,0,2,57,0,0,2,0,31,2,4,0,0,0
1,0,1,88,1,0,8,0,32,2,4,0,1,0
1,0,4,50,0,0,2,1,42,0,4,0,0,1
1,0,2,58,0,13,4,0,33,2,4,0,0,0
1,0,0,57,0,0,3,0,25,2,1,1,0,0
1,0,4,49,0,0,5,0,31,0,4,0,0,0
0,0,4,51,0,1,16,1,45,0,2,0,0,0
1,0,4,51,0,29,5,0,32,0,4,0,0,0
1,0,5,74,0,1,2,1,34,2,2,1,1,0
0,0,5,82,0,0,6,0,41,2,1,1,1,0
1,0,4,51,1,14,9,1,37,2,3,0,0,0
0,0,4,45,0,8,2,2,24,2,2,0,0,0
0,0,2,60,0,18,7,0,31,2,2,0,0,0
0,0,0,57,0,13,2,0,34,2,2,0,0,0
0,0,4,46,0,7,8,0,60,2,4,0,0,0
1,0,4,54,0,17,5,0,29,2,4,0,0,0
0,0,4,51,0,0,6,0,37,2,1,0,0,0
0,0,2,55,0,0,6,0,31,2,1,0,0,0
1,0,3,65,0,0,4,0,48,0,2,0,0,0
0,0,2,56,0,1,29,1,53,2,1,0,0,0
1,0,2,61,0,0,9,0,39,0,3,0,0,0
1,0,3,68,0,0,1,0,23,0,0,0,1,0
1,0,2,59,0,17,7,0,43,2,2,0,0,0
0,0,3,70,1,8,7,0,32,2,1,0,1,0
0,0,1,82,0,19,3,2,29,2,2,0,1,0
1,0,2,62,0,2,2,0,28,2,4,0,0,0
0,0,2,59,0,29,8,0,32,0,2,0,0,0
1,0,1,86,0,31,2,0,28,0,3,1,1,0
0,0,5,75,0,16,4,1,40,0,2,0,1,0
1,1,4,50,0,0,4,2,35,2,3,0,0,1
0,0,5,76,0,16,9,1,38,0,2,1,1,0
1,0,2,59,1,16,3,1,35,0,1,0,0,0
0,0,4,53,0,3,4,0,31,0,4,0,0,0
1,0,2,63,0,0,7,0,35,0,4,0,0,0
0,0,8,82,0,0,7,1,32,2,1,0,1,0
0,0,7,58,0,0,15,0,43,2,3,0,0,0
0,0,4,48,0,0,3,0,31,2,1,1,0,0
0,0,2,74,0,0,3,0,39,2,3,0,1,1
1,0,5,78,1,0,19,1,58,0,4,0,1,0
1,0,3,72,1,3,3,1,34,2,4,0,1,1
0,0,3,66,0,17,11,0,35,0,2,0,0,0
1,0,5,75,0,1,3,1,52,2,2,0,1,0
0,0,5,81,1,21,3,0,31,2,3,0,1,0
1,0,1,82,0,1,7,0,30,2,3,1,1,0
0,0,4,57,0,9,4,0,32,0,4,0,0,0
0,0,3,74,0,17,1,0,30,2,0,0,1,0
1,0,2,61,1,18,4,0,38,0,2,0,0,1
0,0,4,52,0,29,5,0,32,0,3,0,0,0
0,0,4,49,0,3,8,0,34,0,2,1,0,0
1,0,5,72,1,19,1,0,28,0,0,0,1,0
0,0,1,88,0,19,2,0,28,0,2,0,1,0
0,0,6,55,0,12,2,0,29,0,2,0,0,0
1,0,2,60,0,31,6,1,33,2,1,0,0,0
0,0,6,52,1,3,4,0,36,2,3,0,0,0
0,0,3,66,0,18,9,0,36,0,2,1,0,0
0,0,3,70,1,29,6,0,32,2,3,0,1,0
1,0,0,60,0,3,5,0,30,2,4,1,0,0
1,0,3,66,1,12,4,0,33,2,4,0,0,1
0,0,5,79,0,17,4,0,29,2,2,0,1,0
0,0,4,51,0,20,2,0,26,2,2,1,0,0
0,0,2,61,0,21,15,1,40,2,1,0,0,0
0,0,5,78,0,3,3,1,43,2,1,0,1,0
0,0,2,61,0,2,1,0,26,2,0,1,0,0
0,0,3,68,1,24,17,0,55,2,2,0,1,0
1,0,3,67,0,7,3,0,46,2,2,0,1,0
0,0,4,49,1,0,14,0,53,2,4,0,0,0
0,0,4,53,0,0,2,0,25,2,2,1,0,0
0,0,5,75,0,0,6,0,33,2,3,0,1,0
0,0,5,79,0,25,9,0,39,0,2,0,1,0
0,0,1,83,0,7,7,1,44,0,4,0,1,0
0,0,2,59,1,4,3,1,36,0,3,0,0,0
0,0,4,50,0,13,4,2,29,2,4,0,0,0
0,0,6,51,0,0,3,0,38,2,3,0,0,0
1,0,4,47,0,7,10,0,34,2,4,0,0,0
0,0,6,48,0,0,15,0,44,2,2,0,0,0
0,0,4,53,1,0,8,0,33,0,2,0,0,0
1,0,0,61,0,0,4,0,35,2,2,1,0,0
0,0,2,61,1,1,7,1,36,0,4,0,0,0
0,0,2,56,1,1,9,0,40,2,4,0,0,0
0,0,6,54,0,12,4,0,28,2,1,0,0,0
1,0,4,43,0,0,1,2,24,2,0,0,0,0
0,0,2,58,1,4,11,1,40,2,3,0,0,0
0,0,4,47,0,3,9,1,43,0,4,0,0,0
0,0,4,52,0,1,1,0,26,0,0,0,0,0
0,0,5,78,1,0,14,0,58,2,1,0,1,0
1,0,4,52,1,1,5,0,31,2,3,0,0,0
0,0,3,72,0,0,16,1,47,0,4,0,1,0
1,0,2,58,1,16,4,0,34,0,4,0,0,0
1,0,4,88,0,0,4,0,33,1,1,0,1,1
0,0,5,76,0,1,2,0,25,2,2,0,1,0
1,0,2,56,1,28,4,0,29,2,4,0,0,1
1,0,6,50,0,9,7,1,33,2,2,0,0,0
0,0,4,48,0,1,11,0,37,2,1,1,0,0
0,0,4,47,0,25,16,1,46,2,2,0,0,0
0,0,3,73,0,0,16,1,41,0,2,0,1,0
0,0,7,62,0,1,4,0,30,2,1,0,0,0
1,0,4,48,0,11,10,0,43,2,4,0,0,1
0,0,5,77,1,13,7,0,32,2,3,0,1,0
1,0,5,83,1,1,5,0,31,2,4,0,1,1
0,0,6,47,1,0,2,0,22,0,2,0,0,0
1,0,4,48,0,23,5,0,27,0,1,2,0,0
1,0,2,56,1,13,8,0,31,0,3,0,0,0
0,0,2,57,1,4,9,0,39,0,3,0,0,0
0,0,2,57,0,4,7,0,34,0,3,0,0,0
1,0,1,88,1,1,5,0,31,2,4,0,1,1
1,0,4,48,0,0,2,0,23,2,3,0,0,1
0,0,5,78,1,0,4,0,28,0,1,0,1,0
1,0,2,53,0,21,4,0,26,2,4,1,0,0
0,0,2,59,0,26,8,0,31,2,1,0,0,0
1,0,4,48,0,23,7,1,31,0,2,0,0,0
0,0,4,54,0,22,5,1,33,0,2,1,0,0
1,0,0,56,0,1,1,0,25,2,0,0,0,0
0,0,2,59,1,3,4,1,35,2,4,0,0,0
0,0,2,55,1,1,3,0,31,2,4,0,0,0
0,0,1,87,0,7,5,0,34,2,1,0,1,0
1,0,3,66,0,0,4,0,40,0,2,1,0,1
1,0,4,49,0,0,2,0,40,0,3,0,0,0
0,0,4,50,0,31,6,1,42,0,2,0,0,0
0,0,4,52,0,25,3,0,37,2,3,0,0,0
0,0,2,58,1,0,3,0,29,0,1,0,0,0
0,0,1,86,1,1,3,0,29,2,3,1,1,0
0,0,1,80,0,13,7,0,33,2,3,0,1,0
0,0,4,48,0,13,2,0,24,2,2,1,0,0
1,0,5,79,0,0,7,0,35,2,2,1,1,0
1,0,4,48,1,3,7,1,34,2,4,0,0,0
0,0,3,71,1,3,8,1,37,2,2,1,1,0
1,0,2,61,0,1,7,1,37,2,4,1,0,1
0,0,4,56,0,0,3,0,28,1,2,0,0,0
1,1,3,66,0,8,4,0,28,2,3,0,0,0
0,0,1,90,0,20,1,0,30,2,0,0,1,0
0,0,4,48,1,1,4,0,31,0,1,0,0,0
0,0,5,79,1,0,2,1,42,2,1,0,1,0
0,0,3,72,0,25,6,0,31,0,3,0,1,0
1,0,3,67,1,7,13,0,43,0,4,0,1,0
1,0,4,49,1,23,4,1,37,2,4,0,0,1
0,0,4,47,0,0,3,1,32,0,1,0,0,0
0,0,2,58,1,10,3,0,33,2,2,1,0,0
1,0,4,48,0,25,4,0,34,2,2,0,0,0
1,0,2,61,0,23,13,0,56,2,2,0,0,0
1,0,4,50,0,3,9,1,50,0,2,1,0,0
0,0,4,48,1,23,5,0,34,0,3,0,0,0
1,0,2,59,0,16,8,1,34,0,2,0,0,0
0,0,2,70,1,27,6,0,32,2,4,0,1,1
0,0,6,43,1,0,3,1,47,2,4,0,0,0
1,0,3,66,1,6,5,0,28,2,1,1,0,0
1,0,2,59,0,1,9,1,31,0,3,0,0,0
0,0,2,61,1,24,4,1,36,0,2,0,0,0
0,0,4,50,0,1,2,2,28,2,1,1,0,0
1,0,6,52,0,29,2,0,25,2,4,0,0,0
0,0,4,50,0,0,8,0,43,0,1,0,0,0
1,0,1,85,0,22,3,0,31,0,4,0,1,0
0,0,4,49,0,28,9,0,35,2,2,0,0,0
0,0,2,52,1,3,11,0,43,2,4,0,0,0
0,0,4,48,0,0,1,0,28,2,0,0,0,0
1,0,5,77,0,6,3,0,35,0,1,1,1,0
0,0,2,58,0,5,2,1,34,0,4,0,0,0
0,0,4,50,0,1,8,1,36,2,2,0,0,0
0,0,4,63,1,0,8,0,32,1,3,0,0,1
0,0,2,76,1,7,8,1,36,0,4,0,1,1
0,0,3,72,0,7,4,0,32,2,3,0,1,0
1,0,2,63,1,13,2,0,30,2,2,0,0,0
0,0,5,79,1,0,1,0,25,0,0,1,1,0
0,0,3,68,1,13,1,0,29,2,0,0,1,0
0,0,5,82,0,0,13,1,44,0,1,0,1,0
1,0,2,62,0,0,6,0,34,0,4,1,0,0
0,0,5,83,0,0,2,0,30,2,2,1,1,0
1,0,3,65,1,13,4,0,37,2,4,0,0,0
0,0,4,53,1,0,10,1,55,2,2,0,0,0
0,0,4,48,0,28,12,0,39,0,1,0,0,0
0,0,3,68,0,31,2,0,27,0,2,1,1,0
1,0,5,81,0,0,3,1,34,2,3,0,1,0
0,0,3,70,0,0,16,1,45,0,2,0,1,0
0,0,1,83,0,5,2,0,28,0,1,1,1,0
1,0,1,83,1,1,2,0,31,2,3,0,1,0
0,0,2,60,0,17,8,0,32,2,2,1,0,0
1,0,4,49,1,0,4,0,39,0,2,0,0,0
1,0,4,52,0,8,3,1,42,0,4,0,0,0
1,0,1,89,0,9,2,0,28,0,2,0,1,0
0,0,1,85,0,12,9,1,40,2,2,0,1,0
0,0,5,80,0,7,7,0,41,2,1,0,1,0
1,0,4,51,0,23,7,1,46,2,4,0,0,0
0,0,5,79,0,12,8,1,35,2,3,0,1,0
0,0,2,67,0,9,1,0,24,0,0,0,1,0
0,0,6,48,1,0,12,0,48,2,4,0,0,0
0,0,5,78,0,15,7,1,33,2,1,0,1,0
0,0,5,78,0,3,5,1,32,2,2,0,1,0
0,0,2,59,0,16,7,0,33,2,1,0,0,0
0,0,5,79,0,0,6,1,36,2,4,0,1,0
1,0,6,49,1,0,1,0,26,1,0,0,0,0
0,0,1,86,0,1,4,0,28,1,3,1,1,0
1,0,2,58,1,0,14,1,43,2,3,0,0,0
1,0,2,55,0,0,5,0,47,2,1,1,0,0
1,0,2,66,0,25,3,0,31,0,4,0,0,0
1,0,2,59,1,17,13,1,42,0,4,0,0,0
0,0,4,49,0,9,1,2,30,0,0,0,0,0
0,0,2,66,0,1,1,0,25,2,0,0,1,0
0,0,4,48,1,7,10,1,34,2,3,0,0,0
0,0,1,81,1,1,1,0,29,2,0,0,1,0
0,0,4,47,0,12,2,0,29,2,3,0,0,0
1,0,3,73,0,0,1,3,24,2,0,2,1,0
1,0,3,66,0,29,10,0,30,2,3,0,0,0
0,0,8,85,0,1,2,0,27,0,1,1,1,0
0,0,5,81,0,1,5,0,32,0,2,0,1,0
1,0,2,64,1,17,10,0,33,2,1,0,0,0
0,0,2,58,0,25,3,0,35,2,3,0,0,0
0,0,5,78,1,15,3,1,34,2,2,0,1,0
0,0,8,88,0,1,4,1,33,1,4,0,1,0
0,0,4,48,0,16,5,2,26,2,3,0,0,0
1,0,1,90,0,3,3,1,45,0,2,0,1,0
0,0,4,49,1,0,7,2,51,0,1,0,0,0
0,0,4,51,1,1,4,0,28,0,2,0,0,0
0,0,5,82,0,13,5,0,33,2,1,0,1,0
0,0,4,51,1,29,1,0,28,0,0,0,0,0
1,0,2,60,0,23,3,0,40,0,4,0,0,0
1,0,5,74,1,3,5,0,30,0,4,0,1,1
1,0,5,74,0,9,4,0,29,2,2,0,1,1
1,0,5,78,0,0,5,1,44,0,4,0,1,0
1,0,0,55,0,13,3,0,28,2,1,0,0,0
0,0,5,80,0,23,4,0,28,0,1,0,1,0
1,0,4,46,0,16,8,0,34,2,4,0,0,0
0,0,6,53,0,17,3,0,37,2,2,1,0,0
1,0,3,71,1,7,7,0,31,2,2,0,1,0
1,0,5,78,1,3,10,0,42,2,4,0,1,0
0,0,2,56,0,21,2,0,28,2,2,0,0,0
0,0,5,80,1,29,7,0,34,2,1,0,1,0
0,0,1,81,0,17,6,0,31,0,2,1,1,0
0,0,1,82,0,18,10,0,34,2,2,0,1,0
0,0,3,73,1,1,4,0,30,0,4,0,1,0
0,0,2,59,0,1,5,2,29,0,2,0,0,0
0,0,4,50,1,9,9,1,35,0,1,0,0,0
0,0,3,65,1,7,2,0,35,2,1,0,0,0
0,0,2,71,0,1,18,0,55,2,4,1,1,1
0,0,2,58,0,2,1,3,23,0,0,0,0,0
0,0,4,49,0,6,7,1,33,2,1,0,0,0
1,0,1,91,0,9,3,1,35,0,4,1,1,0
0,0,3,72,1,24,4,0,55,2,2,0,1,0
0,0,2,61,1,2,9,0,33,2,2,0,0,0
0,0,4,50,0,0,4,0,54,2,1,0,0,0
0,0,7,61,0,15,5,0,29,0,2,0,0,0
1,0,4,50,0,0,2,0,45,2,1,0,0,0
1,0,5,78,0,4,6,0,31,0,4,0,1,0
1,0,3,70,1,12,3,1,34,0,4,0,1,0
0,0,2,60,0,1,3,1,32,2,2,1,0,0
0,0,6,66,1,1,10,0,35,0,2,0,0,1
0,0,4,48,1,17,6,2,31,0,2,0,0,0
0,0,1,92,0,22,10,1,33,0,2,1,1,1
0,0,3,70,1,18,4,0,36,0,2,0,1,0
0,0,3,68,0,0,17,0,46,0,2,0,1,0
1,0,3,66,0,3,3,0,26,2,3,0,0,0
1,0,6,47,0,3,5,0,50,0,2,0,0,0
1,0,1,85,0,23,4,0,29,2,2,0,1,0
0,0,7,54,0,0,10,1,41,2,2,0,0,0
0,0,2,58,0,16,5,0,36,2,2,1,0,0
0,0,2,58,1,8,8,0,33,2,4,0,0,0
1,0,4,48,0,9,9,0,38,0,4,0,0,0
1,0,3,71,0,13,7,0,36,2,3,0,1,0
0,0,5,77,0,1,7,1,34,0,2,0,1,0
0,0,2,62,0,23,16,0,53,2,2,0,0,0
1,0,4,51,0,1,3,2,28,0,4,0,0,0
1,0,3,69,1,4,3,0,33,2,1,0,1,1
0,0,5,76,1,0,7,1,42,0,1,0,1,0
0,0,1,87,0,1,10,1,36,0,2,0,1,0
0,0,3,73,1,0,19,0,53,0,2,0,1,0
1,0,0,61,0,32,6,0,29,2,4,0,0,0
0,0,4,47,1,1,7,0,34,0,1,0,0,0
0,0,5,86,1,15,5,0,34,0,2,0,1,0
0,0,4,50,0,17,5,2,26,2,1,0,0,0
0,0,4,48,0,4,9,0,39,2,1,0,0,0
0,0,4,45,0,3,5,0,28,0,1,2,0,0
0,0,2,68,0,30,5,0,27,2,1,0,1,0
1,0,4,48,0,4,1,0,27,2,0,0,0,0
1,0,3,66,0,14,5,1,34,0,3,0,0,0
0,0,4,52,0,10,6,0,30,2,3,0,0,0
1,0,4,50,1,0,18,1,45,2,4,0,0,0
